person_id,label,net_dx,net_dy,net_dist,duration_sec,path_length,straightness,avg_speed,dir_cos,dir_sin,x_range,y_range
me,left,-0.3087273599175896,-0.001092547760215501,0.3087292931069115,0.9529999999995198,0.3373611768072293,0.9151298795810215,0.3539991362092333,-0.99999373823811,-0.003538853567216107,0.32284262080318005,0.008695088915248728
me,left,-0.22481884863370083,-0.00364646448228112,0.22484841872738048,0.9529999999995198,0.320014918852939,0.702618551451685,0.335797396488038,-0.9998684887630208,-0.016217434407231963,0.2712807469544558,0.013480911531119077
me,left,-0.29557626968913475,-0.017003364003627786,0.2960649347538205,0.875,0.29794578011285744,0.9936872898205691,0.3405094629861228,-0.9983494665955897,-0.057431198388171734,0.29557626968913475,0.017003364003627786
me,left,-0.13756913492451361,-0.002911509057167083,0.13759994102058692,0.9369999999998981,0.2593692119947945,0.5305176353134331,0.2768081237938343,-0.9997761183918771,-0.021159231868649417,0.1953536007857437,0.014580807491029746
me,left,-0.25311069438923106,0.0025864668955076775,0.25312390923261335,0.9059999999990396,0.25461736998866413,0.9941344898970669,0.28103462471184776,-0.9999477929863585,0.010218184854006784,0.25311069438923106,0.008769265791734426
me,left,-0.29382327726306184,-0.059829770596383836,0.2998528300870646,1.0,0.32226228489729314,0.9304620619276917,0.32226228489729314,-0.9798916260945344,-0.19953045158523866,0.29382327726306184,0.06200140984710911
me,left,-0.23245665587327324,-0.04414808303041984,0.2366118130927664,0.875,0.25806211027491754,0.9168793235113059,0.2949281260284772,-0.9824389274348526,-0.18658444163610322,0.23245665587327324,0.04414808303041984
me,left,-0.2911169061725937,-0.016045323088344943,0.29155875128781866,0.9069999999992433,0.30421530444133466,0.9583960669672466,0.33540827391575356,-0.9984845417492245,-0.05503289823225182,0.2911169061725937,0.03914168953319752
me,left,-0.13979917774765305,0.018775248504517283,0.14105431597553572,0.8910000000014406,0.15500864508247997,0.9099770912808175,0.17397154330216535,-0.9911017382261429,0.1331065155622295,0.13979917774765305,0.018775248504517283
me,left,-0.07675872727796929,-0.0377829682687536,0.08555381291638209,0.8440000000009604,0.10521628857359039,0.8131232727957709,0.12466384902069984,-0.8971982038134423,-0.44162810494117455,0.08725828578465167,0.0377829682687536
me,left,-0.09042658087610234,-0.041267034120847645,0.09939786030933201,0.9219999999986612,0.11040683791825352,0.9002871758987184,0.1197471127097764,-0.9097437368841691,-0.4151702460437498,0.09480975982214868,0.04471963020711367
me,left,-0.2163916491297468,-0.02458999703333009,0.2177843285619758,0.9220000000004802,0.22225195839604595,0.9798983556036479,0.2410541848112041,-0.993605235778787,-0.11290985534035987,0.2169251842318733,0.027776926527956047
me,left,-0.2238980628847671,-0.06620702158850744,0.2334817172096612,1.0,0.25001615709283415,0.9338665145667626,0.25001615709283415,-0.9589532986161473,-0.28356405109465194,0.22860739889946646,0.07421539428680135
me,left,-0.20692131978019968,-0.08320369977924025,0.22302306660194052,0.9680000000007567,0.22860591759947146,0.9755787118017112,0.2361631380157983,-0.9278023252613604,-0.3730721716231495,0.20692131978019968,0.08700853294411404
me,left,-0.21186377130555462,-0.05203681008184724,0.21816069122393839,0.9380000000001019,0.2383492808944484,0.9152982983848379,0.2541037109748641,-0.9711363221162511,-0.2385251430489478,0.21186377130555462,0.06922557693052156
me,left,-0.1307073386443101,-0.07007617643274144,0.1483073797183103,0.9689999999991414,0.2768991456475136,0.535600712568114,0.2857576322474293,-0.881327273751117,-0.4725063349230606,0.1870632098772419,0.09541559675551925
me,left,-0.0086430885531249,0.0008367795499620856,0.00868350043199132,0.5310000000008586,0.00868350043199132,1.0,0.0163531081581493,-0.9953461303787656,0.0963643125851948,0.0086430885531249,0.0008367795499620856
me,left,-0.001057641790812136,0.004803386744092308,0.0049184479636358875,0.5630000000001019,0.0049184479636358875,1.0,0.008736142031323264,-0.21503567764297143,0.9766061935809275,0.001057641790812136,0.004803386744092308
me,left,-0.1292982172785892,0.029984364570609046,0.1327293905287162,0.8590000000003783,0.18225036165209024,0.7282805330290214,0.21216572951339926,-0.9741491071686593,0.22590599151528448,0.15165546099543187,0.04131982258098177
me,left,-0.3002639264550013,-0.04602703103592676,0.3037711525411137,0.8279999999995198,0.3042151718925048,0.9985404431060132,0.36740962788971165,-0.98845438068502,-0.15151876881955492,0.3002639264550013,0.04602703103592676
me,left,-0.21413854076302696,-0.030779028466595193,0.21633923184079681,0.9689999999991414,0.22987716011801695,0.9411079888481749,0.23723133139135255,-0.9898275913293927,-0.14227206135799428,0.216510078187781,0.030779028466595193
me,left,0.0003850387109118891,-0.002609079814765991,0.002637338106637074,0.5310000000008586,0.002637338106637074,1.0,0.0049667384305702635,0.14599520248955117,-0.9892852980056032,0.0003850387109118891,0.002609079814765991
